,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,time
0,0.065185546875,0.427001953125,-0.2705078125,-8.47710503472e-05,0.0004238552517361,0.0011444091796875,0.0
1,0.063720703125,0.4306640625,-0.25732421875,-0.0003814697265625,-0.0019497341579861,0.0002543131510416,41.30999999993946
2,0.059814453125,0.429443359375,-0.263916015625,0.0002543131510416,-0.0007205539279513,0.000211927625868,81.6699999999255
3,0.052490234375,0.429443359375,-0.26220703125,0.0001695421006944,-0.0008477105034722,0.0008477105034722,122.59999999997672
4,0.059326171875,0.430419921875,-0.261962890625,-0.000211927625868,0.0018649631076388,0.0019497341579861,163.65499999991152
5,0.058349609375,0.427978515625,-0.261474609375,0.0,-0.0011867947048611,0.0002966986762152,204.63999999989755
6,0.047119140625,0.425048828125,-0.2578125,8.47710503472e-05,0.0037723117404513,0.0008053249782986,246.59999999997672
7,0.067138671875,0.422607421875,-0.26220703125,0.0011444091796875,0.0086466471354166,0.0021616617838541,288.6249999998836
8,0.0830078125,0.370849609375,-0.2470703125,0.0082651774088541,0.0531090630425347,-0.014495849609375,329.73499999998603
9,0.211669921875,0.47119140625,-0.05908203125,0.016233656141493,0.0977410210503472,-0.0385708279079861,370.52499999990687
10,0.153564453125,0.36279296875,-0.099853515625,-0.0034332275390625,0.0318739149305555,-0.0305599636501736,411.25
11,0.171630859375,0.457763671875,-0.193603515625,0.0079684787326388,0.0091976589626736,-0.0361972384982638,452.49499999999534
12,-0.0673828125,0.359619140625,-0.34228515625,0.0034756130642361,0.0098758273654513,-0.0311533610026041,493.515000000014
13,0.0166015625,0.43310546875,-0.282958984375,-0.003263685438368,0.0152587890625,-0.0119951036241319,535.4699999999721
14,-0.001220703125,0.3994140625,-0.262451171875,-0.0051710340711805,0.0066121419270833,-0.007841322157118,577.4500000000698
15,-0.057861328125,0.421875,-0.273681640625,0.0004238552517361,-0.0298817952473958,0.0026279025607638,618.9749999999767
16,-0.099853515625,0.42041015625,-0.337890625,0.0016106499565972,0.0147925482855902,0.0535753038194444,660.4249999999302
17,0.074462890625,0.330322265625,-0.321044921875,0.0044080946180555,0.0018649631076388,0.0501844618055555,702.4349999999395
18,0.03759765625,0.4150390625,-0.3154296875,0.008604261610243,-0.0225914849175347,0.031280517578125,743.4300000000512
19,0.02197265625,0.446533203125,-0.259765625,0.0019497341579861,-0.0035179985894097,0.0046200222439236,784.9349999999395
20,0.08544921875,0.41650390625,-0.286865234375,-0.000211927625868,-0.0054253472222222,0.0038570827907986,825.4149999999208
21,0.039306640625,0.47802734375,-0.31494140625,-0.0111897786458333,0.0098758273654513,-0.0026702880859375,865.9549999999581
22,0.01318359375,0.4306640625,-0.2763671875,0.0125885009765625,-0.036833021375868,-0.0050438774956597,907.359999999986
23,0.00146484375,0.415283203125,-0.28076171875,0.0027974446614583,0.0161064995659722,-0.0041113959418402,949.1949999999488
24,0.01318359375,0.423095703125,-0.258544921875,0.0090705023871527,-0.0076717800564236,-0.0033060709635416,991.3399999999674
25,-0.0419921875,0.427978515625,-0.266845703125,0.0125885009765625,-0.0088585747612847,0.0072479248046875,1032.5499999999302
26,-0.0126953125,0.434814453125,-0.296142578125,0.0206841362847222,0.0458611382378472,0.0540415445963541,1074.314999999944
27,0.142578125,0.334228515625,-0.371826171875,-0.0030941433376736,0.0646803114149305,0.0375535753038194,1116.3800000000049
28,0.13525390625,0.39697265625,-0.281005859375,-0.000211927625868,-0.0082651774088541,0.0061882866753472,1157.2850000000326
29,0.140625,0.33984375,-0.32568359375,-0.0049167209201388,-0.004789564344618,0.0012291802300347,1198.7700000000186
30,0.07861328125,0.40869140625,-0.289306640625,-0.0057644314236111,-0.026914808485243,-0.0080956353081597,1240.280000000028
31,0.0576171875,0.427978515625,-0.267333984375,0.0010596381293402,-0.0097062852647569,0.0044928656684027,1281.6799999999348
32,0.146484375,0.36474609375,-0.322021484375,-0.0058915879991319,-0.0158098008897569,-0.0031789143880208,1322.2249999999767
33,0.056884765625,0.41650390625,-0.268310546875,-0.004789564344618,-0.0130547417534722,-0.0028398301866319,1364.6900000000603
34,0.0322265625,0.4228515625,-0.265869140625,0.0021192762586805,-0.0064425998263888,0.0042809380425347,1405.1949999999488
35,0.126220703125,0.37255859375,-0.32177734375,-0.0035603841145833,0.0014834933810763,-0.0023312038845486,1446.1900000000603
36,0.075439453125,0.417724609375,-0.27587890625,-0.0014411078559027,-0.002288818359375,-0.0005086263020833,1487.1650000000373
37,0.0986328125,0.3916015625,-0.3037109375,0.0010172526041666,0.0061459011501736,0.002288818359375,1529.1800000000512
38,0.09912109375,0.39501953125,-0.307373046875,-0.0054253472222222,-0.0013987223307291,-0.0030517578125,1569.5899999999674
39,0.062744140625,0.417724609375,-0.27490234375,0.0017801920572916,-0.0057220458984375,0.0018225775824652,1610.1249999998836
40,0.101318359375,0.396240234375,-0.311279296875,0.0014834933810763,0.0043657090928819,0.0037723117404513,1652.1500000000233
