time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ
0,0.065185546875,0.427001953125,-0.2705078125,-0.00008477105034722222,0.0004238552517361111,0.0011444091796875,-0.46000000834465027,-0.3499999940395355,-0.7699999809265137
41.309999999939464,0.063720703125,0.4306640625,-0.25732421875,-0.0003814697265625,-0.001949734157986111,0.00025431315104166663,-0.4399999976158142,-0.3499999940395355,-0.7599999904632568
81.6699999999255,0.059814453125,0.429443359375,-0.263916015625,0.00025431315104166663,-0.0007205539279513889,0.00021192762586805556,-0.44999998807907104,-0.3700000047683716,-0.7599999904632568
122.59999999997672,0.052490234375,0.429443359375,-0.26220703125,0.00016954210069444444,-0.0008477105034722222,0.0008477105034722222,-0.4099999964237213,-0.36000001430511475,-0.800000011920929
163.65499999991152,0.059326171875,0.430419921875,-0.261962890625,-0.00021192762586805556,0.0018649631076388888,0.001949734157986111,-0.46000000834465027,-0.3400000035762787,-0.7599999904632568
204.63999999989755,0.058349609375,0.427978515625,-0.261474609375,0,-0.001186794704861111,0.00029669867621527775,-0.4099999964237213,-0.3700000047683716,-0.800000011920929
246.59999999997672,0.047119140625,0.425048828125,-0.2578125,0.00008477105034722222,0.0037723117404513886,0.0008053249782986111,-0.41999998688697815,-0.3700000047683716,-0.8100000023841858
288.6249999998836,0.067138671875,0.422607421875,-0.26220703125,0.0011444091796875,0.008646647135416666,0.0021616617838541665,-0.4000000059604645,-0.36000001430511475,-0.7699999809265137
329.73499999998603,0.0830078125,0.370849609375,-0.2470703125,0.008265177408854166,0.053109063042534724,-0.014495849609375,-0.41999998688697815,-0.38999998569488525,-0.7400000095367432
370.52499999990687,0.211669921875,0.47119140625,-0.05908203125,0.016233656141493056,0.09774102105034722,-0.03857082790798611,-0.4399999976158142,-0.3700000047683716,-0.7300000190734863
411.25,0.153564453125,0.36279296875,-0.099853515625,-0.0034332275390625,0.03187391493055555,-0.03055996365017361,-0.4399999976158142,-0.4300000071525574,-0.7200000286102295
452.49499999999534,0.171630859375,0.457763671875,-0.193603515625,0.007968478732638888,0.00919765896267361,-0.03619723849826389,-0.46000000834465027,-0.38999998569488525,-0.7200000286102295
493.51500000001397,-0.0673828125,0.359619140625,-0.34228515625,0.003475613064236111,0.009875827365451388,-0.031153361002604164,-0.41999998688697815,-0.4000000059604645,-0.7599999904632568
535.4699999999721,0.0166015625,0.43310546875,-0.282958984375,-0.0032636854383680555,0.0152587890625,-0.011995103624131944,-0.46000000834465027,-0.4000000059604645,-0.7400000095367432
