time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ
0,0.0146484375,0.439453125,0.252197265625,-0.0018225775824652778,0.0005086263020833333,-0.00012715657552083332,-0.800000011920929,-0.05999999865889549,0.019999999552965164
41.28499999991618,0.023681640625,0.439208984375,0.26123046875,-0.0016106499565972222,0.0006781684027777778,0.00021192762586805556,-0.800000011920929,-0.029999999329447746,0.009999999776482582
82.41499999992084,0.013427734375,0.43896484375,0.260498046875,-0.0013139512803819445,0.0009324815538194444,-0.0007205539279513889,-0.800000011920929,-0.029999999329447746,0
125.2949999999255,0.017578125,0.441162109375,0.259521484375,-0.0018225775824652778,0.0006357828776041666,0.00012715657552083332,-0.8199999928474426,-0.029999999329447746,0
166.10499999998137,0.021484375,0.43798828125,0.2626953125,-0.0018225775824652778,0.0010596381293402778,-0.0012715657552083333,-0.8399999737739563,-0.029999999329447746,0.009999999776482582
206.76500000001397,0.009765625,0.438720703125,0.259033203125,-0.0016106499565972222,0.00016954210069444444,0.00004238552517361111,-0.8399999737739563,-0.029999999329447746,0.019999999552965164
247.29999999993015,0.0234375,0.436767578125,0.26025390625,-0.00152587890625,0.0012291802300347222,-0.0005086263020833333,-0.800000011920929,0,0
288.2499999998836,0.01220703125,0.439453125,0.259033203125,-0.0017801920572916665,0.0007205539279513889,-0.0009324815538194444,-0.8399999737739563,-0.05999999865889549,0.009999999776482582
330.1249999998836,0.01025390625,0.4404296875,0.256103515625,-0.0009748670789930555,-0.0003814697265625,0.00016954210069444444,-0.8600000143051147,-0.05999999865889549,0.009999999776482582
371.199999999837,0.01611328125,0.4384765625,0.255126953125,-0.0016106499565972222,0.0006781684027777778,-0.0003814697265625,-0.8600000143051147,-0.05000000074505806,0
412.73499999998603,0.021240234375,0.440185546875,0.265625,-0.0014834933810763888,-0.0003390842013888889,0.00025431315104166663,-0.8199999928474426,-0.029999999329447746,0.009999999776482582
453.5299999999115,0.017822265625,0.439453125,0.257080078125,-0.0025007459852430555,-0.00008477105034722222,0.00029669867621527775,-0.800000011920929,-0.029999999329447746,0.009999999776482582
494.27499999990687,0.01318359375,0.43896484375,0.250732421875,-0.0016530354817708333,-0.0012291802300347222,0.0010172526041666665,-0.8600000143051147,-0.05999999865889549,0.019999999552965164
536.1649999999208,0.025146484375,0.43798828125,0.253662109375,-0.0020768907335069445,0,0.0011020236545138888,-0.8399999737739563,-0.05000000074505806,0
577.3049999998184,0.02099609375,0.437744140625,0.26025390625,-0.0014411078559027778,0.0003390842013888889,-0.0012715657552083333,-0.8199999928474426,-0.029999999329447746,0.009999999776482582
617.8649999998743,0.030517578125,0.438720703125,0.2626953125,-0.0017378065321180555,0.0021616617838541665,-0.0009324815538194444,-0.7799999713897705,-0.07999999821186066,0
660.4049999999115,0.013427734375,0.438720703125,0.255615234375,-0.0016954210069444445,0.0021192762586805555,-0.0032636854383680555,-0.8199999928474426,-0.07999999821186066,-0.019999999552965164
701.5049999998882,0.00390625,0.439208984375,0.26171875,-0.001568264431423611,0.0003390842013888889,-0.0012715657552083333,-0.8199999928474426,-0.05999999865889549,0
745.5549999999348,0.007080078125,0.437255859375,0.268798828125,0.0005086263020833333,0.0004238552517361111,0.00029669867621527775,-0.8600000143051147,-0.05999999865889549,0
786.8099999999395,-0.046630859375,0.42578125,0.24072265625,0.0028398301866319445,0.0016954210069444445,0.0018225775824652778,-0.8399999737739563,-0.05000000074505806,0.029999999329447746
827.7399999998743,-0.041259765625,0.4052734375,0.513671875,-0.0036027696397569445,0.00457763671875,-0.03259446885850694,-0.8199999928474426,-0.019999999552965164,0
869.2049999999581,-0.01416015625,0.24951171875,0.361572265625,-0.006357828776041666,-0.0032212999131944445,-0.028864542643229164,-0.8199999928474426,-0.019999999552965164,0
911.6199999998789,0.189453125,0.468017578125,0.20458984375,-0.005976359049479166,0.004535251193576389,-0.020090738932291664,-0.8600000143051147,-0.019999999552965164,0
952.9449999999488,-0.324462890625,0.33740234375,0.235107421875,0.031407674153645836,-0.026830037434895832,0.02373589409722222,-0.8199999928474426,-0.029999999329447746,0.019999999552965164
993.8049999999348,-0.044677734375,0.37646484375,0.14306640625,0.008943345811631944,0.002797444661458333,0.030051337348090276,-0.7799999713897705,0,0
1034.8149999999441,-0.062744140625,0.37353515625,0.37255859375,0.00762939453125,-0.013902452256944444,0.007163153754340277,-0.8199999928474426,-0.019999999552965164,0.009999999776482582
1075.4049999999115,-0.0234375,0.439453125,0.24267578125,0.010469224717881944,-0.004450480143229166,0.009621514214409722,-0.8600000143051147,-0.05999999865889549,-0.019999999552965164
1116.244999999879,-0.0703125,0.407470703125,0.53759765625,-0.01877678765190972,0.057474772135416664,-0.04327562120225694,-0.8600000143051147,-0.05999999865889549,-0.029999999329447746
