time,ax,ay,az,gx,gy,gz,mx,my,mz
24541.00,-8.81,-0.82,-4.65,0.03,-0.16,0.01,-42.00,22.00,-48.00
24553.00,-9.32,-1.15,-4.08,0.12,-0.32,-0.05,-42.00,22.00,-48.00
24565.00,-9.33,-2.08,-3.23,0.06,-0.27,-0.15,-39.00,22.00,-48.00
24577.00,-9.33,-2.08,-3.23,0.06,-0.27,-0.15,-39.00,22.00,-48.00
24582.00,-9.33,-2.08,-3.23,0.06,-0.27,-0.15,-39.00,22.00,-48.00
24660.00,-9.05,-3.57,-2.38,0.27,-0.82,-0.82,-39.00,22.00,-48.00
24737.00,-9.44,-1.02,-3.97,-0.47,-0.71,0.27,-37.00,31.00,-53.00
24814.00,-9.49,-2.27,-2.20,-0.57,-0.70,0.47,-40.00,29.00,-57.00
24903.00,-9.76,-1.18,-0.95,-0.64,-0.12,0.18,-40.00,29.00,-57.00
24914.00,-9.80,-0.85,-1.95,-0.60,0.08,0.14,-40.00,29.00,-57.00
24926.00,-9.86,-0.49,-2.56,-0.44,0.13,0.07,-40.00,29.00,-57.00
24938.00,-9.86,-0.49,-2.56,-0.44,0.13,0.07,-40.00,29.00,-57.00
24951.00,-9.76,-1.00,-2.27,-0.26,0.10,-0.03,-39.00,26.00,-59.00
24962.00,-9.76,-1.00,-2.27,-0.26,0.10,-0.03,-39.00,26.00,-59.00
24973.00,-9.82,-0.60,-1.98,-0.16,0.11,-0.08,-39.00,26.00,-59.00
24985.00,-9.82,-0.60,-1.98,-0.16,0.11,-0.08,-39.00,26.00,-59.00
24998.00,-9.75,-0.98,-1.21,0.05,0.19,-0.18,-39.00,26.00,-59.00
25010.00,-9.79,-0.62,-1.77,0.22,0.40,-0.29,-39.00,26.00,-59.00
25022.00,-9.79,-0.62,-1.77,0.22,0.40,-0.29,-39.00,26.00,-59.00
25033.00,-9.77,-0.84,-1.81,0.42,0.62,-0.41,-39.00,26.00,-59.00
25046.00,-9.77,1.64,-4.29,0.31,0.97,-0.60,-39.00,26.00,-59.00
25058.00,-9.77,1.64,-4.29,0.31,0.97,-0.60,-39.00,26.00,-59.00
25070.00,-8.44,-3.12,-5.55,0.51,0.98,-0.92,-36.00,28.00,-57.00
25081.00,-8.44,-3.12,-5.55,0.51,0.98,-0.92,-36.00,28.00,-57.00
25094.00,-9.40,-2.01,-1.96,0.58,0.61,-0.66,-36.00,28.00,-57.00
25106.00,-9.09,-3.52,-4.35,0.63,0.81,-0.41,-36.00,28.00,-57.00
25117.00,-9.09,-3.52,-4.35,0.63,0.81,-0.41,-36.00,28.00,-57.00
25129.00,-9.92,-4.08,-3.09,0.35,0.52,-0.08,-36.00,28.00,-57.00
25142.00,-9.92,-4.08,-3.09,0.35,0.52,-0.08,-36.00,28.00,-57.00
25154.00,-9.52,-3.08,-1.24,-0.16,0.12,0.15,-36.00,28.00,-57.00
25166.00,-9.52,-1.29,-3.39,-0.31,0.16,0.27,-36.00,28.00,-57.00
25177.00,-9.52,-1.29,-3.39,-0.31,0.16,0.27,-36.00,28.00,-57.00
25191.00,-9.56,-0.38,-4.40,-0.10,0.11,0.15,-36.00,31.00,-55.00
25203.00,-9.56,-0.38,-4.40,-0.10,0.11,0.15,-36.00,31.00,-55.00
25214.00,-9.45,-1.29,-3.49,0.14,-0.04,-0.11,-36.00,31.00,-55.00
25225.00,-9.26,-2.79,-2.55,0.19,-0.08,-0.21,-36.00,31.00,-55.00
25239.00,-9.26,-2.79,-2.55,0.19,-0.08,-0.21,-36.00,31.00,-55.00
25250.00,-9.23,-3.08,-2.47,0.04,-0.02,-0.10,-36.00,31.00,-55.00
25262.00,-9.23,-3.08,-2.47,0.04,-0.02,-0.10,-36.00,31.00,-55.00
25274.00,-9.30,-2.48,-3.00,-0.06,0.05,0.07,-36.00,31.00,-55.00
25287.00,-9.42,-1.73,-3.46,-0.02,0.07,0.14,-36.00,31.00,-55.00
25298.00,-9.42,-1.73,-3.46,-0.02,0.07,0.14,-36.00,31.00,-55.00
25310.00,-9.94,-0.12,-3.86,0.25,0.07,0.08,-37.00,29.00,-53.00
25322.00,-9.94,-0.12,-3.86,0.25,0.07,0.08,-37.00,29.00,-53.00
25335.00,-11.64,-4.24,-2.34,1.15,0.34,0.02,-37.00,29.00,-53.00
25347.00,-15.18,-3.87,7.33,0.69,0.66,0.41,-37.00,29.00,-53.00
25358.00,-15.18,-3.87,7.33,0.69,0.66,0.41,-37.00,29.00,-53.00
25370.00,-4.36,-1.47,-2.99,-0.87,2.07,0.05,-37.00,29.00,-53.00
25383.00,-4.36,-1.47,-2.99,-0.87,2.07,0.05,-37.00,29.00,-53.00
25394.00,-5.17,-4.50,-10.16,-0.83,1.63,-0.15,-37.00,29.00,-53.00
25406.00,-7.07,0.98,-6.90,-0.54,0.41,0.66,-37.00,29.00,-53.00
25417.00,-7.07,0.98,-6.90,-0.54,0.41,0.66,-37.00,29.00,-53.00
25431.00,-6.96,-0.37,-8.74,-0.07,0.20,0.51,-37.00,29.00,-53.00
25442.00,-6.96,-0.37,-8.74,-0.07,0.20,0.51,-37.00,29.00,-53.00
25454.00,-9.25,-0.25,-4.82,0.28,-0.32,0.41,-37.00,24.00,-46.00
25466.00,-9.09,-1.73,-4.05,0.35,-0.41,0.12,-37.00,24.00,-46.00
25479.00,-9.09,-1.73,-4.05,0.35,-0.41,0.12,-37.00,24.00,-46.00
25491.00,-11.06,-1.60,-1.80,0.32,-0.47,0.01,-37.00,24.00,-46.00
25503.00,-11.06,-1.60,-1.80,0.32,-0.47,0.01,-37.00,24.00,-46.00
25515.00,-9.71,-2.64,-1.85,0.18,-0.13,-0.10,-37.00,24.00,-46.00
25528.00,-9.02,-2.24,-3.19,0.06,0.12,0.01,-37.00,24.00,-46.00
25540.00,-9.02,-2.24,-3.19,0.06,0.12,0.01,-37.00,24.00,-46.00
25552.00,-9.30,-1.50,-3.65,0.01,0.13,0.07,-37.00,24.00,-46.00
25563.00,-9.30,-1.50,-3.65,0.01,0.13,0.07,-37.00,24.00,-46.00
25576.00,-8.88,-1.42,-4.57,0.01,0.14,0.01,-37.00,28.00,-46.00
25588.00,-9.16,-1.21,-4.37,0.09,0.03,-0.06,-37.00,28.00,-46.00
25600.00,-9.16,-1.21,-4.37,0.09,0.03,-0.06,-37.00,28.00,-46.00
25611.00,-9.05,-1.97,-3.95,0.14,-0.06,-0.15,-37.00,28.00,-46.00
25625.00,-9.05,-1.97,-3.95,0.14,-0.06,-0.15,-37.00,28.00,-46.00
25636.00,-9.04,-2.34,-3.73,0.11,-0.11,-0.09,-37.00,28.00,-46.00
25648.00,-9.63,-1.93,-3.38,0.08,-0.10,0.04,-37.00,28.00,-46.00
25659.00,-9.63,-1.93,-3.38,0.08,-0.10,0.04,-37.00,28.00,-46.00
25673.00,-9.70,-1.81,-3.08,0.03,-0.01,0.05,-37.00,28.00,-46.00
25684.00,-9.70,-1.81,-3.08,0.03,-0.01,0.05,-37.00,28.00,-46.00
25696.00,-9.17,-1.99,-3.57,-0.05,0.09,0.00,-37.00,28.00,-46.00
25708.00,-8.85,-1.89,-4.08,-0.07,0.07,0.02,-37.00,28.00,-46.00
25721.00,-8.85,-1.89,-4.08,-0.07,0.07,0.02,-37.00,28.00,-46.00
25732.00,-9.10,-1.63,-4.12,-0.02,-0.01,0.04,-37.00,28.00,-46.00
25743.00,-9.10,-1.63,-4.12,-0.02,-0.01,0.04,-37.00,28.00,-46.00
25755.00,-9.15,-1.63,-4.05,0.04,-0.04,0.05,-37.00,28.00,-46.00
25768.00,-9.43,-1.73,-3.52,0.06,-0.04,0.06,-37.00,28.00,-46.00
25780.00,-9.43,-1.73,-3.52,0.06,-0.04,0.06,-37.00,28.00,-46.00
25791.00,-9.21,-2.06,-3.30,0.03,0.01,0.02,-37.00,28.00,-46.00
25803.00,-9.21,-2.06,-3.30,0.03,0.01,0.02,-37.00,28.00,-46.00
25816.00,-9.05,-2.21,-3.73,-0.01,0.01,0.03,-39.00,26.00,-48.00
25828.00,-9.04,-1.57,-3.97,-0.01,-0.03,0.08,-39.00,26.00,-48.00
25839.00,-9.04,-1.57,-3.97,-0.01,-0.03,0.08,-39.00,26.00,-48.00
25851.00,-8.83,-1.31,-4.52,0.06,-0.08,0.06,-39.00,26.00,-48.00
25865.00,-8.83,-1.31,-4.52,0.06,-0.08,0.06,-39.00,26.00,-48.00
25877.00,-9.65,-1.41,-3.95,0.13,-0.21,0.01,-39.00,26.00,-48.00
25888.00,-10.11,-1.59,-2.31,0.10,-0.22,-0.06,-39.00,26.00,-48.00
25900.00,-10.11,-1.59,-2.31,0.10,-0.22,-0.06,-39.00,26.00,-48.00
25913.00,-9.28,-2.62,-3.11,0.03,-0.06,-0.10,-39.00,26.00,-48.00
25925.00,-9.28,-2.62,-3.11,0.03,-0.06,-0.10,-39.00,26.00,-48.00
25937.00,-9.25,-2.11,-3.34,-0.04,-0.01,0.02,-39.00,26.00,-48.00
25949.00,-9.12,-1.64,-3.97,-0.10,0.01,0.10,-39.00,28.00,-50.00
25963.00,-9.12,-1.64,-3.97,-0.10,0.01,0.10,-39.00,28.00,-50.00
25975.00,-8.86,-1.80,-5.84,-0.11,-0.15,0.12,-39.00,28.00,-50.00
25986.00,-8.86,-1.80,-5.84,-0.11,-0.15,0.12,-39.00,28.00,-50.00
25998.00,-9.39,-1.26,-3.19,-0.12,-0.38,-0.05,-39.00,28.00,-50.00
26011.00,-9.32,-2.40,-2.95,-0.07,-0.20,-0.14,-39.00,28.00,-50.00
26023.00,-9.32,-2.40,-2.95,-0.07,-0.20,-0.14,-39.00,28.00,-50.00
26034.00,-9.17,-2.88,-2.97,-0.08,-0.15,0.02,-39.00,28.00,-50.00
26046.00,-9.42,-1.31,-3.39,-0.19,-0.08,0.16,-39.00,28.00,-50.00
26060.00,-9.42,-1.31,-3.39,-0.19,-0.08,0.16,-39.00,28.00,-50.00
26072.00,-9.36,-1.47,-4.48,-0.15,-0.10,0.08,-37.00,26.00,-50.00
26084.00,-9.36,-1.47,-4.48,-0.15,-0.10,0.08,-37.00,26.00,-50.00
26096.00,-9.43,-1.75,-4.15,-0.08,-0.26,0.03,-37.00,26.00,-50.00
26110.00,-9.69,-1.71,-3.56,-0.14,-0.41,0.04,-37.00,26.00,-50.00
26122.00,-9.69,-1.71,-3.56,-0.14,-0.41,0.04,-37.00,26.00,-50.00
26133.00,-9.73,-2.55,-3.43,-0.31,-0.61,0.13,-37.00,26.00,-50.00
26145.00,-9.73,-2.55,-3.43,-0.31,-0.61,0.13,-37.00,26.00,-50.00
26159.00,-10.24,-2.02,-1.22,-0.73,-1.05,0.36,-37.00,26.00,-50.00
26171.00,-11.08,1.52,-0.71,-1.20,-1.32,0.37,-37.00,26.00,-50.00
26182.00,-11.08,1.52,-0.71,-1.20,-1.32,0.37,-37.00,26.00,-50.00
26194.00,-8.47,-4.29,-2.11,-1.03,-1.10,0.25,-40.00,28.00,-59.00
26207.00,-9.65,-0.05,-0.72,-1.25,-1.04,0.49,-40.00,28.00,-59.00
26219.00,-9.65,-0.05,-0.72,-1.25,-1.04,0.49,-40.00,28.00,-59.00
26230.00,-9.38,-1.15,-4.06,-1.17,-0.47,0.44,-40.00,28.00,-59.00
26244.00,-9.38,-1.15,-4.06,-1.17,-0.47,0.44,-40.00,28.00,-59.00
26255.00,-9.97,1.41,-1.79,-0.94,-0.72,0.48,-40.00,28.00,-59.00
26267.00,-9.64,-0.20,-3.68,-0.54,-0.35,0.05,-40.00,28.00,-59.00
26279.00,-9.64,-0.20,-3.68,-0.54,-0.35,0.05,-40.00,28.00,-59.00
26292.00,-9.87,0.46,-3.53,-0.23,-0.26,-0.20,-40.00,28.00,-59.00
26304.00,-9.87,0.46,-3.53,-0.23,-0.26,-0.20,-40.00,28.00,-59.00
26316.00,-9.83,-0.54,-2.25,0.06,-0.41,-0.43,-37.00,24.00,-63.00
26328.00,-9.70,-1.46,-1.41,0.20,-0.44,-0.52,-37.00,24.00,-63.00
26332.00,-9.70,-1.46,-1.41,0.20,-0.44,-0.52,-37.00,24.00,-63.00
26410.00,-9.80,-1.07,-2.09,-0.12,0.03,0.20,-37.00,24.00,-63.00
26488.00,-9.69,-2.34,-0.44,0.32,-0.22,-0.33,-39.00,24.00,-65.00
26565.00,-9.60,-2.39,-1.11,0.18,0.26,0.46,-39.00,24.00,-65.00
26655.00,-9.58,-2.47,-1.39,0.46,-0.17,-0.49,-39.00,28.00,-65.00
26666.00,-9.58,-2.47,-1.39,0.46,-0.17,-0.49,-39.00,28.00,-65.00
26678.00,-9.69,-2.07,-0.11,0.20,-0.13,-0.34,-39.00,28.00,-65.00
26689.00,-9.79,-1.53,-1.95,0.06,0.09,-0.19,-37.00,24.00,-61.00
26702.00,-9.79,-1.53,-1.95,0.06,0.09,-0.19,-37.00,24.00,-61.00
26714.00,-9.69,-1.30,-1.91,0.07,0.16,-0.13,-37.00,24.00,-61.00
26725.00,-9.69,-1.30,-1.91,0.07,0.16,-0.13,-37.00,24.00,-61.00
26737.00,-9.72,-1.07,-2.84,0.13,0.24,-0.11,-37.00,24.00,-61.00
26750.00,-9.61,-2.14,-2.43,0.30,0.16,-0.12,-37.00,24.00,-61.00
26762.00,-9.61,-2.14,-2.43,0.30,0.16,-0.12,-37.00,24.00,-61.00
26774.00,-9.62,-3.20,-1.24,0.28,0.12,0.01,-37.00,24.00,-61.00
26786.00,-9.62,-3.20,-1.24,0.28,0.12,0.01,-37.00,24.00,-61.00
26799.00,-9.74,-2.88,0.57,0.49,0.34,0.30,-37.00,24.00,-61.00
26811.00,-14.76,1.38,5.30,1.32,1.29,0.55,-37.00,24.00,-61.00
26823.00,-14.76,1.38,5.30,1.32,1.29,0.55,-37.00,24.00,-61.00
26835.00,-20.41,-7.72,16.08,1.20,2.88,-0.50,-40.00,24.00,-59.00
26848.00,-5.88,-8.69,-1.40,-2.02,5.63,-0.42,-40.00,24.00,-59.00
26860.00,-5.88,-8.69,-1.40,-2.02,5.63,-0.42,-40.00,24.00,-59.00
26871.00,-3.83,1.92,-17.54,-2.65,5.09,0.99,-40.00,24.00,-59.00
26882.00,-3.83,1.92,-17.54,-2.65,5.09,0.99,-40.00,24.00,-59.00
26895.00,-5.21,6.86,-9.39,-1.83,1.52,0.19,-40.00,24.00,-59.00
26907.00,-5.21,6.86,-9.39,-1.83,1.52,0.19,-40.00,24.00,-59.00
26918.00,-2.37,0.25,-5.85,-0.55,0.24,-1.41,-40.00,24.00,-59.00
26930.00,-0.23,-4.11,-9.46,-0.20,-0.09,-0.95,-40.00,24.00,-59.00
26942.00,-0.23,-4.11,-9.46,-0.20,-0.09,-0.95,-40.00,24.00,-59.00
26954.00,-4.03,1.64,-6.36,-0.08,-0.81,0.44,-36.00,21.00,-40.00
26966.00,-4.03,1.64,-6.36,-0.08,-0.81,0.44,-36.00,21.00,-40.00
26978.00,-7.03,3.85,-5.96,0.19,-0.89,0.69,-36.00,21.00,-40.00
26991.00,-7.44,-0.20,-6.35,0.55,-0.73,0.36,-36.00,21.00,-40.00
27002.00,-7.44,-0.20,-6.35,0.55,-0.73,0.36,-36.00,21.00,-40.00
27014.00,-8.03,-0.56,-6.46,0.79,-0.67,0.77,-36.00,21.00,-40.00
27026.00,-8.03,-0.56,-6.46,0.79,-0.67,0.77,-36.00,21.00,-40.00
27039.00,-9.08,-0.48,-4.67,0.69,-0.90,1.00,-36.00,21.00,-40.00
27051.00,-9.81,-0.66,-3.42,0.59,-0.89,0.97,-36.00,21.00,-40.00
27062.00,-9.81,-0.66,-3.42,0.59,-0.89,0.97,-36.00,21.00,-40.00
27074.00,-13.15,-1.73,-6.48,0.53,-0.78,0.84,-37.00,17.00,-46.00
27087.00,-11.99,-0.22,-1.13,0.48,-0.91,0.80,-37.00,17.00,-46.00
27099.00,-11.99,-0.22,-1.13,0.48,-0.91,0.80,-37.00,17.00,-46.00
27111.00,-8.68,-1.19,-2.66,0.12,-0.16,0.51,-37.00,17.00,-46.00
27123.00,-8.68,-1.19,-2.66,0.12,-0.16,0.51,-37.00,17.00,-46.00
27138.00,-10.41,-0.60,-3.78,0.17,0.03,0.62,-37.00,17.00,-46.00
27150.00,-10.08,0.93,-2.47,0.13,-0.04,0.59,-37.00,17.00,-46.00
27162.00,-10.08,0.93,-2.47,0.13,-0.04,0.59,-37.00,17.00,-46.00
27174.00,-9.00,0.61,-5.32,0.26,0.28,0.41,-37.00,17.00,-46.00
27188.00,-9.62,0.87,-3.76,0.48,0.15,0.33,-37.00,17.00,-46.00
27199.00,-9.62,0.87,-3.76,0.48,0.15,0.33,-39.00,12.00,-44.00
27211.00,-9.63,-0.43,-3.87,0.48,0.21,0.15,-39.00,12.00,-44.00
27223.00,-9.63,-0.43,-3.87,0.48,0.21,0.15,-39.00,12.00,-44.00
27236.00,-9.19,-0.55,-3.77,0.39,0.24,0.15,-39.00,12.00,-44.00
27248.00,-9.19,-0.55,-3.77,0.39,0.24,0.15,-39.00,12.00,-44.00
27259.00,-9.12,0.35,-4.55,0.41,0.33,0.24,-39.00,12.00,-44.00
27271.00,-9.27,0.65,-4.62,0.52,0.34,0.18,-39.00,12.00,-44.00
27275.00,-9.27,0.65,-4.62,0.52,0.34,0.18,-39.00,12.00,-44.00
27353.00,-10.14,-0.94,-2.67,0.36,-0.53,-0.12,-39.00,15.00,-40.00
27430.00,-8.87,0.06,-4.91,-0.10,0.00,0.21,-39.00,15.00,-40.00
27508.00,-10.01,-0.06,-1.13,0.04,-1.02,-0.43,-37.00,12.00,-46.00
27597.00,-9.52,-0.36,-3.86,-0.20,-0.11,-0.06,-40.00,17.00,-50.00
27609.00,-9.51,-0.70,-3.42,-0.17,-0.20,-0.13,-40.00,17.00,-50.00
27621.00,-9.51,-0.70,-3.42,-0.17,-0.20,-0.13,-40.00,17.00,-50.00
27633.00,-9.54,-0.93,-2.81,-0.16,-0.21,-0.15,-40.00,17.00,-50.00
27646.00,-9.54,-0.93,-2.81,-0.16,-0.21,-0.15,-40.00,17.00,-50.00
27658.00,-9.50,-1.22,-2.78,-0.18,-0.14,-0.12,-40.00,17.00,-50.00
27670.00,-9.52,-1.01,-3.16,-0.18,-0.07,-0.04,-40.00,17.00,-50.00
27682.00,-9.52,-1.01,-3.16,-0.18,-0.07,-0.04,-40.00,17.00,-50.00
27695.00,-9.60,-0.23,-3.54,-0.17,-0.06,-0.02,-37.00,17.00,-50.00
27706.00,-9.60,-0.23,-3.54,-0.17,-0.06,-0.02,-37.00,17.00,-50.00
27718.00,-9.58,-0.55,-3.23,-0.08,-0.11,-0.10,-37.00,17.00,-50.00
27729.00,-9.52,-1.18,-2.84,-0.03,-0.12,-0.15,-37.00,17.00,-50.00
27743.00,-9.52,-1.18,-2.84,-0.03,-0.12,-0.15,-37.00,17.00,-50.00
27754.00,-9.49,-1.52,-2.54,-0.03,-0.07,-0.09,-37.00,17.00,-50.00
27766.00,-9.49,-1.52,-2.54,-0.03,-0.07,-0.09,-37.00,17.00,-50.00
27777.00,-9.48,-1.40,-3.02,-0.09,0.01,0.02,-37.00,17.00,-50.00
27790.00,-9.61,-0.42,-3.56,-0.14,0.01,0.09,-37.00,17.00,-50.00
27802.00,-9.61,-0.42,-3.56,-0.14,0.01,0.09,-37.00,17.00,-50.00
27814.00,-9.67,-0.25,-3.52,-0.15,-0.07,0.01,-37.00,17.00,-50.00
27825.00,-9.67,-0.25,-3.52,-0.15,-0.07,0.01,-37.00,17.00,-50.00
27838.00,-9.91,-1.14,-3.31,-0.23,-0.19,-0.13,-37.00,21.00,-57.00
27850.00,-9.48,-0.67,-2.60,-0.52,-0.40,-0.37,-37.00,21.00,-57.00
27861.00,-9.48,-0.67,-2.60,-0.52,-0.40,-0.37,-37.00,21.00,-57.00
27873.00,-10.31,-1.19,-0.69,-0.86,-0.56,-0.72,-37.00,21.00,-57.00
27886.00,-10.31,-1.19,-0.69,-0.86,-0.56,-0.72,-37.00,21.00,-57.00
27898.00,-10.03,-0.62,-1.99,-1.08,-0.53,-1.05,-37.00,21.00,-57.00
27909.00,-8.85,-5.94,-3.89,-0.84,-0.32,-1.06,-37.00,21.00,-57.00
27920.00,-8.85,-5.94,-3.89,-0.84,-0.32,-1.06,-37.00,21.00,-57.00
27933.00,-9.74,1.70,-3.65,-0.47,-0.08,0.07,-37.00,21.00,-57.00
27945.00,-9.74,1.70,-3.65,-0.47,-0.08,0.07,-37.00,21.00,-57.00
27957.00,-9.33,-1.41,-3.80,-0.24,-0.06,-0.07,-39.00,21.00,-57.00
27969.00,-9.66,-0.98,-2.63,-0.16,-0.14,-0.01,-39.00,21.00,-57.00
27982.00,-9.66,-0.98,-2.63,-0.16,-0.14,-0.01,-39.00,21.00,-57.00
27993.00,-9.63,-1.27,-2.35,-0.21,-0.11,-0.01,-39.00,21.00,-57.00
28005.00,-9.63,-1.27,-2.35,-0.21,-0.11,-0.01,-39.00,21.00,-57.00
28018.00,-9.61,-1.42,-2.22,-0.15,-0.04,0.01,-39.00,21.00,-57.00
28030.00,-9.57,-1.65,-2.13,-0.03,0.07,0.06,-39.00,21.00,-57.00
28042.00,-9.57,-1.65,-2.13,-0.03,0.07,0.06,-39.00,21.00,-57.00
28053.00,-9.67,-1.55,-2.12,0.13,0.21,0.14,-39.00,21.00,-57.00
28066.00,-9.67,-1.55,-2.12,0.13,0.21,0.14,-39.00,21.00,-57.00
28078.00,-9.55,-2.15,-2.20,0.40,0.39,0.22,-40.00,19.00,-59.00
28090.00,-9.38,-2.54,-2.32,0.49,0.56,0.39,-40.00,19.00,-59.00
28101.00,-9.38,-2.54,-2.32,0.49,0.56,0.39,-40.00,19.00,-59.00
28113.00,-10.21,-0.84,-2.69,0.39,0.70,0.62,-40.00,19.00,-59.00
28126.00,-10.21,-0.84,-2.69,0.39,0.70,0.62,-40.00,19.00,-59.00
28138.00,-11.73,0.24,-1.28,0.12,0.69,0.33,-40.00,19.00,-59.00
28150.00,-9.44,-2.82,-2.05,-0.33,0.98,-0.08,-40.00,19.00,-59.00
28161.00,-9.44,-2.82,-2.05,-0.33,0.98,-0.08,-40.00,19.00,-59.00
28174.00,-8.21,0.03,-5.47,-0.56,1.19,0.26,-40.00,19.00,-59.00
28186.00,-8.21,0.03,-5.47,-0.56,1.19,0.26,-40.00,19.00,-59.00
28197.00,-8.17,0.13,-5.72,-0.34,0.79,0.21,-40.00,19.00,-59.00
28209.00,-8.23,0.46,-6.15,-0.22,0.42,0.08,-37.00,19.00,-50.00
28223.00,-8.23,0.46,-6.15,-0.22,0.42,0.08,-37.00,19.00,-50.00
28234.00,-8.81,-0.35,-4.84,-0.07,0.01,-0.12,-37.00,19.00,-50.00
28246.00,-8.81,-0.35,-4.84,-0.07,0.01,-0.12,-37.00,19.00,-50.00
28257.00,-9.21,-1.02,-4.08,0.00,-0.17,-0.15,-37.00,19.00,-50.00
28271.00,-9.49,-1.03,-3.38,0.07,-0.19,-0.07,-37.00,19.00,-50.00
28281.00,-9.49,-1.03,-3.38,0.07,-0.19,-0.07,-37.00,19.00,-50.00
28293.00,-9.50,-1.09,-3.44,0.10,-0.13,-0.02,-37.00,19.00,-50.00
28306.00,-9.50,-1.09,-3.44,0.10,-0.13,-0.02,-37.00,19.00,-50.00
28318.00,-9.55,-1.05,-3.66,0.09,-0.10,0.05,-37.00,19.00,-50.00
28329.00,-9.52,-0.89,-3.50,0.02,-0.10,0.06,-37.00,19.00,-50.00
28341.00,-9.52,-0.89,-3.50,0.02,-0.10,0.06,-37.00,19.00,-51.00
28354.00,-9.46,-0.77,-3.55,-0.02,-0.07,0.02,-37.00,19.00,-51.00
28366.00,-9.46,-0.77,-3.55,-0.02,-0.07,0.02,-37.00,19.00,-51.00
28378.00,-9.28,-1.11,-3.66,0.02,-0.06,-0.01,-37.00,19.00,-51.00
28389.00,-9.28,-1.11,-3.66,0.02,-0.06,-0.01,-37.00,19.00,-51.00
28402.00,-9.42,-1.01,-3.60,0.06,-0.07,0.05,-37.00,19.00,-51.00
28413.00,-9.50,-1.06,-3.47,0.04,-0.07,0.06,-37.00,19.00,-51.00
28425.00,-9.50,-1.06,-3.47,0.04,-0.07,0.06,-37.00,19.00,-51.00
28437.00,-9.40,-0.93,-3.41,0.00,-0.06,0.04,-37.00,19.00,-51.00
28450.00,-9.39,-0.91,-3.63,0.02,-0.05,0.01,-39.00,19.00,-51.00
28461.00,-9.39,-0.91,-3.63,0.02,-0.05,0.01,-39.00,19.00,-51.00
28473.00,-9.12,-0.78,-4.13,0.05,-0.06,0.05,-39.00,19.00,-51.00
28485.00,-9.12,-0.78,-4.13,0.05,-0.06,0.05,-39.00,19.00,-51.00
28498.00,-9.70,-0.81,-3.29,0.11,-0.11,0.09,-39.00,19.00,-51.00
28509.00,-9.70,-0.81,-3.29,0.11,-0.11,0.09,-39.00,19.00,-51.00
28520.00,-9.55,-1.28,-3.04,0.06,-0.05,0.06,-39.00,19.00,-51.00
28531.00,-9.46,-1.52,-3.35,0.01,-0.00,0.10,-39.00,19.00,-51.00
28544.00,-9.46,-1.52,-3.35,0.01,-0.00,0.10,-39.00,19.00,-51.00
28556.00,-9.19,-0.63,-3.82,-0.02,0.01,0.26,-39.00,19.00,-51.00
28567.00,-9.19,-0.63,-3.82,-0.02,0.01,0.26,-39.00,19.00,-51.00
28579.00,-8.85,-0.26,-4.25,0.04,-0.07,0.18,-39.00,19.00,-51.00
28593.00,-8.88,-0.07,-4.66,0.14,-0.23,-0.01,-39.00,19.00,-51.00
28605.00,-8.88,-0.07,-4.66,0.14,-0.23,-0.01,-39.00,19.00,-51.00
28616.00,-10.74,-0.42,-1.76,0.16,-0.40,-0.17,-39.00,19.00,-51.00
28628.00,-10.74,-0.42,-1.76,0.16,-0.40,-0.17,-39.00,19.00,-51.00
28641.00,-9.61,-1.71,-3.21,0.04,-0.15,-0.30,-39.00,19.00,-51.00
28652.00,-9.61,-0.69,-3.92,-0.04,-0.19,-0.16,-39.00,19.00,-51.00
28664.00,-9.61,-0.69,-3.92,-0.04,-0.19,-0.16,-39.00,19.00,-51.00
28675.00,-9.52,-0.14,-3.86,-0.07,-0.29,-0.29,-39.00,19.00,-51.00
28690.00,-9.46,-1.00,-3.44,-0.02,-0.35,-0.46,-39.00,19.00,-51.00
28702.00,-9.46,-1.00,-3.44,-0.02,-0.35,-0.46,-39.00,19.00,-51.00
28714.00,-9.44,-1.48,-3.06,0.05,-0.40,-0.48,-37.00,26.00,-53.00
28726.00,-9.44,-1.48,-3.06,0.05,-0.40,-0.48,-37.00,26.00,-53.00
28739.00,-9.37,-0.49,-2.64,0.16,-0.35,-0.49,-37.00,26.00,-53.00
28751.00,-9.19,-1.89,-3.44,0.34,-0.20,-0.74,-37.00,26.00,-53.00
28763.00,-9.19,-1.89,-3.44,0.34,-0.20,-0.74,-37.00,26.00,-53.00
28774.00,-9.51,-1.58,-2.99,0.42,-0.15,-0.80,-37.00,26.00,-53.00
28787.00,-9.51,-1.58,-2.99,0.42,-0.15,-0.80,-37.00,26.00,-53.00
28798.00,-9.89,-0.50,-1.69,0.37,-0.06,-0.83,-37.00,26.00,-53.00
28810.00,-9.78,0.00,-4.06,0.55,-0.00,-1.05,-37.00,26.00,-53.00
28821.00,-9.78,0.00,-4.06,0.55,-0.00,-1.05,-37.00,26.00,-53.00
28835.00,-9.51,-2.01,-1.72,0.83,-0.08,-1.14,-37.00,29.00,-53.00
28847.00,-9.51,-2.01,-1.72,0.83,-0.08,-1.14,-37.00,29.00,-53.00
28859.00,-9.65,-5.37,-1.85,0.51,0.15,-1.20,-37.00,29.00,-53.00
28869.00,-9.65,-5.37,-1.85,0.51,0.15,-1.20,-37.00,29.00,-53.00
28883.00,-9.14,-7.02,0.41,0.44,0.10,-0.52,-37.00,29.00,-53.00
