time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ
0,0.007568359375,0.42578125,-0.228271484375,0.007417466905381944,0.03590053982204861,-0.0095367431640625,-0.5,-0.4000000059604645,-0.699999988079071
40.98999999999069,0.094970703125,0.43505859375,-0.1796875,0.015597873263888888,0.007756551106770833,-0.023523966471354164,-0.49000000953674316,-0.4099999964237213,-0.7300000190734863
82.01999999990221,0.049072265625,0.431396484375,-0.269287109375,0.0247955322265625,0.034417046440972224,-0.04132588704427083,-0.5,-0.4099999964237213,-0.699999988079071
124.8399999999674,-0.022216796875,0.435546875,-0.290283203125,-0.0003390842013888889,0.01648796929253472,-0.024329291449652776,-0.5,-0.4099999964237213,-0.7300000190734863
165.4299999999348,-0.0283203125,0.4345703125,-0.2998046875,-0.0017801920572916665,0.01220703125,-0.017293294270833332,-0.5099999904632568,-0.4000000059604645,-0.7200000286102295
207.214999999851,-0.054443359375,0.405029296875,-0.252685546875,-0.007587009006076389,0.003390842013888889,-0.0125885009765625,-0.5099999904632568,-0.3700000047683716,-0.7200000286102295
248.90499999991152,-0.03271484375,0.425537109375,-0.257080078125,-0.006654527452256944,0.0028822157118055555,-0.0008477105034722222,-0.5,-0.4099999964237213,-0.7200000286102295
290.1799999999348,0.0009765625,0.431640625,-0.248291015625,-0.007035997178819444,0.002034505208333333,0.0037299262152777775,-0.5299999713897705,-0.4000000059604645,-0.7200000286102295
330.8699999998789,-0.008544921875,0.451171875,-0.27197265625,-0.004408094618055555,-0.02030266655815972,0.0102996826171875,-0.5400000214576721,-0.38999998569488525,-0.7200000286102295
373.16499999992084,-0.00341796875,0.459228515625,-0.289794921875,-0.003475613064236111,-0.026914808485243056,0.017801920572916664,-0.5,-0.3700000047683716,-0.7200000286102295
413.8499999998603,-0.037353515625,0.444580078125,-0.25244140625,-0.002246432834201389,-0.017759535047743056,0.022421942816840276,-0.5099999904632568,-0.38999998569488525,-0.7200000286102295
456.6799999999348,0.018798828125,0.498291015625,-0.230712890625,-0.004492865668402778,-0.018946329752604164,0.026067097981770832,-0.49000000953674316,-0.3700000047683716,-0.7200000286102295
497.4000000000233,0.058837890625,0.3994140625,-0.120849609375,0.00457763671875,0.007035997178819444,0.01224941677517361,-0.49000000953674316,-0.38999998569488525,-0.7300000190734863
537.8349999999627,0.013916015625,0.39208984375,-0.216064453125,0.005043877495659722,0.004153781467013889,0.014453464084201388,-0.49000000953674316,-0.38999998569488525,-0.7300000190734863
579.7999999999302,0.01513671875,0.412353515625,-0.20361328125,0.012715657552083332,-0.02488030327690972,0.008222791883680556,-0.5,-0.36000001430511475,-0.7300000190734863
621.8099999999395,-0.019287109375,0.393310546875,-0.30126953125,0.01877678765190972,-0.009451972113715278,0.009070502387152778,-0.5,-0.33000001311302185,-0.7599999904632568
662.7800000000279,-0.0322265625,0.377685546875,-0.20166015625,0.01953972710503472,-0.012418958875868056,-0.0025007459852430555,-0.46000000834465027,-0.3499999940395355,-0.7400000095367432
703.7949999999255,0.0205078125,0.380859375,-0.21826171875,0.014962090386284722,0.0255584716796875,-0.0010596381293402778,-0.47999998927116394,-0.33000001311302185,-0.7900000214576721
745.7499999998836,-0.035400390625,0.455322265625,-0.320556640625,0.007459852430555555,0.048828125,-0.004916720920138889,-0.4399999976158142,-0.36000001430511475,-0.7900000214576721
786.7600000000093,0.07275390625,0.404541015625,-0.2265625,0.006061130099826389,0.007375081380208333,-0.010172526041666666,-0.44999998807907104,-0.3499999940395355,-0.7900000214576721
827.5100000000093,0.013671875,0.41650390625,-0.270751953125,0.0004662407769097222,-0.005933973524305555,0.005510118272569444,-0.44999998807907104,-0.36000001430511475,-0.7699999809265137
868.7099999999627,-0.162353515625,0.554931640625,-0.248779296875,0.012418958875868056,0.021913316514756944,0.028398301866319444,-0.4399999976158142,-0.36000001430511475,-0.7599999904632568
909.6949999999488,0.03759765625,0.411376953125,-0.307861328125,0.0270843505859375,0.063323974609375,0.06315443250868055,-0.41999998688697815,-0.4099999964237213,-0.7699999809265137
951.6849999999395,0.226318359375,0.343505859375,-0.36181640625,0.005213419596354166,0.031789143880208336,0.027635362413194444,-0.3700000047683716,-0.4699999988079071,-0.7599999904632568
992.7799999999115,0.106201171875,0.447998046875,-0.268310546875,-0.003857082790798611,0.04191928439670139,0.032340155707465276,-0.3499999940395355,-0.5299999713897705,-0.7300000190734863
1033.704999999958,0.20166015625,0.354736328125,-0.300048828125,-0.004026624891493055,0.013181898328993056,0.02526177300347222,-0.3499999940395355,-0.550000011920929,-0.6899999976158142
